Source;Code;Name;Method;year;Depth;Latitude;Longitude;ALT_Permafrost_cci
CALM;R16;"Chukochya River; Kolyma";100;2011;72,00;69,08333333;158,900000000;0,51
CALM;R16;"Chukochya River; Kolyma";100;2012;54,00;69,08333333;158,900000000;0,43
CALM;R16;"Chukochya River; Kolyma";100;2013;50,00;69,08333333;158,900000000;0,40
CALM;R16;"Chukochya River; Kolyma";100;2014;57,00;69,08333333;158,900000000;0,51
CALM;R16;"Chukochya River; Kolyma";100;2015;60,00;69,08333333;158,900000000;0,46
CALM;R16;"Chukochya River; Kolyma";100;2016;57,00;69,08333333;158,900000000;0,54
CALM;R16;"Chukochya River; Kolyma";100;2017;56,00;69,08333333;158,900000000;0,54
CALM;R17;"Akhmelo channel; Kolyma";100/T;1997;56,00;68,81666667;161,000000000;0,47
CALM;R17;"Akhmelo channel; Kolyma";100/T;1998;43,00;68,81666667;161,000000000;0,30
CALM;R17;"Akhmelo channel; Kolyma";100/T;2000;45,00;68,81666667;161,000000000;0,41
CALM;R17;"Akhmelo channel; Kolyma";100/T;2001;47,00;68,81666667;161,000000000;0,44
CALM;R17;"Akhmelo channel; Kolyma";100/T;2003;51,00;68,81666667;161,000000000;0,51
CALM;R17;"Akhmelo channel; Kolyma";100/T;2004;55,00;68,81666667;161,000000000;0,50
CALM;R17;"Akhmelo channel; Kolyma";100/T;2005;54,00;68,81666667;161,000000000;0,57
CALM;R17;"Akhmelo channel; Kolyma";100/T;2006;53,00;68,81666667;161,000000000;0,47
CALM;R17;"Akhmelo channel; Kolyma";100/T;2007;60,00;68,81666667;161,000000000;0,66
CALM;R17;"Akhmelo channel; Kolyma";100/T;2008;49,00;68,81666667;161,000000000;0,50
CALM;R17;"Akhmelo channel; Kolyma";100/T;2009;47,00;68,81666667;161,000000000;0,47
CALM;R17;"Akhmelo channel; Kolyma";100/T;2010;56,00;68,81666667;161,000000000;0,57
CALM;R17;"Akhmelo channel; Kolyma";100/T;2011;61,00;68,81666667;161,000000000;0,56
CALM;R17;"Akhmelo channel; Kolyma";100/T;2012;53,00;68,81666667;161,000000000;0,41
CALM;R17;"Akhmelo channel; Kolyma";100/T;2013;55,00;68,81666667;161,000000000;0,44
CALM;R17;"Akhmelo channel; Kolyma";100/T;2014;64,00;68,81666667;161,000000000;0,54
CALM;R17;"Akhmelo channel; Kolyma";100/T;2015;55,00;68,81666667;161,000000000;0,49
CALM;R17;"Akhmelo channel; Kolyma";100/T;2016;57,00;68,81666667;161,000000000;0,56
CALM;R17;"Akhmelo channel; Kolyma";100/T;2017;55,00;68,81666667;161,000000000;0,54
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2003;91,00;68,75000000;161,500000000;0,69
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2004;97,00;68,75000000;161,500000000;0,66
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2005;100,00;68,75000000;161,500000000;0,77
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2006;96,00;68,75000000;161,500000000;0,64
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2007;104,00;68,75000000;161,500000000;0,83
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2008;98,00;68,75000000;161,500000000;0,63
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2009;96,00;68,75000000;161,500000000;0,64
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2010;104,00;68,75000000;161,500000000;0,77
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2011;104,00;68,75000000;161,500000000;0,76
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2012;97,00;68,75000000;161,500000000;0,57
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2013;94,00;68,75000000;161,500000000;0,63
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2014;101,00;68,75000000;161,500000000;0,71
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2015;102,00;68,75000000;161,500000000;0,67
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2016;109,00;68,75000000;161,500000000;0,77
CALM;R18 A;"Mt. Rodinka; Kolyma (10 m grid)";10/T;2017;111,00;68,75000000;161,500000000;0,79
CALM;R18;"Mt. Rodinka; Kolyma";100/T;1997;67,00;68,75000000;161,500000000;0,63
CALM;R18;"Mt. Rodinka; Kolyma";100/T;1998;72,00;68,75000000;161,500000000;0,44
CALM;R18;"Mt. Rodinka; Kolyma";100/T;1999;74,00;68,75000000;161,500000000;0,53
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2000;75,00;68,75000000;161,500000000;0,56
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2001;75,00;68,75000000;161,500000000;0,59
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2002;76,00;68,75000000;161,500000000;0,66
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2003;81,00;68,75000000;161,500000000;0,69
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2004;85,00;68,75000000;161,500000000;0,66
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2005;82,00;68,75000000;161,500000000;0,77
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2006;83,00;68,75000000;161,500000000;0,64
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2007;86,00;68,75000000;161,500000000;0,83
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2008;80,00;68,75000000;161,500000000;0,63
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2009;78,00;68,75000000;161,500000000;0,64
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2010;84,00;68,75000000;161,500000000;0,77
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2011;84,00;68,75000000;161,500000000;0,76
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2012;77,00;68,75000000;161,500000000;0,57
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2013;74,00;68,75000000;161,500000000;0,63
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2014;79,00;68,75000000;161,500000000;0,71
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2015;83,00;68,75000000;161,500000000;0,67
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2016;85,00;68,75000000;161,500000000;0,77
CALM;R18;"Mt. Rodinka; Kolyma";100/T;2017;87,00;68,75000000;161,500000000;0,79
CALM;R19;"Lake Glukhoe; Kolyma";100;1997;56,00;68,80000000;160,950000000;0,50
CALM;R19;"Lake Glukhoe; Kolyma";100;1998;65,00;68,80000000;160,950000000;0,34
CALM;R19;"Lake Glukhoe; Kolyma";100;1999;67,00;68,80000000;160,950000000;0,40
CALM;R19;"Lake Glukhoe; Kolyma";100;2000;72,00;68,80000000;160,950000000;0,46
CALM;R19;"Lake Glukhoe; Kolyma";100;2003;84,00;68,80000000;160,950000000;0,57
CALM;R19;"Lake Glukhoe; Kolyma";100;2004;92,00;68,80000000;160,950000000;0,53
CALM;R19;"Lake Glukhoe; Kolyma";100;2005;95,00;68,80000000;160,950000000;0,61
CALM;R19;"Lake Glukhoe; Kolyma";100;2006;93,00;68,80000000;160,950000000;0,49
CALM;R19;"Lake Glukhoe; Kolyma";100;2008;92,00;68,80000000;160,950000000;0,53
CALM;R19;"Lake Glukhoe; Kolyma";100;2009;92,00;68,80000000;160,950000000;0,50
CALM;R19;"Lake Glukhoe; Kolyma";100;2010;103,00;68,80000000;160,950000000;0,60
CALM;R19;"Lake Glukhoe; Kolyma";100;2011;94,00;68,80000000;160,950000000;0,59
CALM;R19;"Lake Glukhoe; Kolyma";100;2012;83,00;68,80000000;160,950000000;0,47
CALM;R19;"Lake Glukhoe; Kolyma";100;2013;89,00;68,80000000;160,950000000;0,49
CALM;R19;"Lake Glukhoe; Kolyma";100;2014;95,00;68,80000000;160,950000000;0,59
CALM;R19;"Lake Glukhoe; Kolyma";100;2015;101,00;68,80000000;160,950000000;0,51
CALM;R19;"Lake Glukhoe; Kolyma";100;2016;112,00;68,80000000;160,950000000;0,59
CALM;R19;"Lake Glukhoe; Kolyma";100;2017;79,00;68,80000000;160,950000000;0,59
CALM;R1;"Nadym; West Siberia";100/T/B10;1997;119,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;1998;134,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;1999;129,00;65,33333333;72,916666670;0,53
CALM;R1;"Nadym; West Siberia";100/T/B10;2000;126,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;2001;132,00;65,33333333;72,916666670;0,78
CALM;R1;"Nadym; West Siberia";100/T/B10;2002;143,00;65,33333333;72,916666670;1,33
CALM;R1;"Nadym; West Siberia";100/T/B10;2003;126,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;2004;134,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;2005;141,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;2006;129,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;2007;129,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;2008;136,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;2009;101,00;65,33333333;72,916666670;0,63
CALM;R1;"Nadym; West Siberia";100/T/B10;2010;114,00;65,33333333;72,916666670;0,50
CALM;R1;"Nadym; West Siberia";100/T/B10;2011;129,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;2012;134,00;65,33333333;72,916666670;0,70
CALM;R1;"Nadym; West Siberia";100/T/B10;2013;136,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;2014;164,00;65,33333333;72,916666670;0,60
CALM;R1;"Nadym; West Siberia";100/T/B10;2015;163,00;65,33333333;72,916666670;0,63
CALM;R1;"Nadym; West Siberia";100/T/B10;2016;186,00;65,33333333;72,916666670;0,80
CALM;R1;"Nadym; West Siberia";100/T/B10;2017;148,00;65,33333333;72,916666670;0,60
CALM;R20;"Malchilovskaya Channel; Kolyma";100;1998;48,00;68,51666667;161,433333300;0,39
CALM;R20;"Malchilovskaya Channel; Kolyma";100;1999;52,00;68,51666667;161,433333300;0,44
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2000;46,00;68,51666667;161,433333300;0,47
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2001;50,00;68,51666667;161,433333300;0,51
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2003;48,00;68,51666667;161,433333300;0,57
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2004;56,00;68,51666667;161,433333300;0,57
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2005;53,00;68,51666667;161,433333300;0,66
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2006;54,00;68,51666667;161,433333300;0,56
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2007;57,00;68,51666667;161,433333300;0,70
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2008;55,00;68,51666667;161,433333300;0,57
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2009;49,00;68,51666667;161,433333300;0,57
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2010;53,00;68,51666667;161,433333300;0,67
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2011;59,00;68,51666667;161,433333300;0,63
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2012;54,00;68,51666667;161,433333300;0,47
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2013;61,00;68,51666667;161,433333300;0,54
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2014;65,00;68,51666667;161,433333300;0,59
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2015;59,00;68,51666667;161,433333300;0,57
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2016;53,00;68,51666667;161,433333300;0,64
CALM;R20;"Malchilovskaya Channel; Kolyma";100;2017;64,00;68,51666667;161,433333300;0,60
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;1998;70,00;68,83333333;161,033333300;0,39
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;1999;83,00;68,83333333;161,033333300;0,47
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2000;84,00;68,83333333;161,033333300;0,51
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2001;84,00;68,83333333;161,033333300;0,54
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2003;96,00;68,83333333;161,033333300;0,60
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2004;103,00;68,83333333;161,033333300;0,57
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2005;113,00;68,83333333;161,033333300;0,66
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2006;101,00;68,83333333;161,033333300;0,54
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2007;117,00;68,83333333;161,033333300;0,73
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2008;100,00;68,83333333;161,033333300;0,57
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2009;96,00;68,83333333;161,033333300;0,56
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2010;110,00;68,83333333;161,033333300;0,66
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2011;105,00;68,83333333;161,033333300;0,63
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2012;92,00;68,83333333;161,033333300;0,49
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2013;96,00;68,83333333;161,033333300;0,54
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2014;108,00;68,83333333;161,033333300;0,61
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2015;96,00;68,83333333;161,033333300;0,57
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2016;111,00;68,83333333;161,033333300;0,63
CALM;R21;"Lake Akhmelo; Kolyma";100/T/B15;2017;85,00;68,83333333;161,033333300;0,63
CALM;R22;Alazeya River;100/B23;1998;46,00;69,31666667;154,983333300;0,37
CALM;R22;Alazeya River;100/B23;1999;46,00;69,31666667;154,983333300;0,39
CALM;R22;Alazeya River;100/B23;2004;51,00;69,31666667;154,983333300;0,47
CALM;R22;Alazeya River;100/B23;2005;53,00;69,31666667;154,983333300;0,56
CALM;R22;Alazeya River;100/B23;2007;57,00;69,31666667;154,983333300;0,60
CALM;R22;Alazeya River;100/B23;2008;53,00;69,31666667;154,983333300;0,53
CALM;R22;Alazeya River;100/B23;2009;51,00;69,31666667;154,983333300;0,49
CALM;R22;Alazeya River;100/B23;2010;57,00;69,31666667;154,983333300;0,57
CALM;R22;Alazeya River;100/B23;2011;50,00;69,31666667;154,983333300;0,54
CALM;R22;Alazeya River;100/B23;2012;52,00;69,31666667;154,983333300;0,49
CALM;R22;Alazeya River;100/B23;2013;49,00;69,31666667;154,983333300;0,43
CALM;R22;Alazeya River;100/B23;2014;45,00;69,31666667;154,983333300;0,56
CALM;R22;Alazeya River;100/B23;2015;56,00;69,31666667;154,983333300;0,47
CALM;R22;Alazeya River;100/B23;2016;53,00;69,31666667;154,983333300;0,54
CALM;R22;Alazeya River;100/B23;2017;54,00;69,31666667;154,983333300;0,53
CALM;R23;Talnik;100;1998;76,00;67,33333333;63,733333330;0,98
CALM;R23;Talnik;100;1999;91,00;67,33333333;63,733333330;0,70
CALM;R23;Talnik;100;2000;111,00;67,33333333;63,733333330;0,80
CALM;R23;Talnik;100;2001;111,00;67,33333333;63,733333330;0,90
CALM;R23;Talnik;100;2002;110,00;67,33333333;63,733333330;0,70
CALM;R23;Talnik;100;2003;113,00;67,33333333;63,733333330;0,95
CALM;R23;Talnik;100;2004;125,00;67,33333333;63,733333330;1,05
CALM;R23;Talnik;100;2005;131,00;67,33333333;63,733333330;1,15
CALM;R23;Talnik;100;2006;137,00;67,33333333;63,733333330;1,10
CALM;R23;Talnik;100;2007;138,00;67,33333333;63,733333330;1,30
CALM;R23;Talnik;100;2008;152,00;67,33333333;63,733333330;1,30
CALM;R23;Talnik;100;2009;144,00;67,33333333;63,733333330;0,95
CALM;R23;Talnik;100;2010;138,00;67,33333333;63,733333330;0,78
CALM;R23;Talnik;100;2011;144,00;67,33333333;63,733333330;0,98
CALM;R23;Talnik;100;2012;161,00;67,33333333;63,733333330;1,30
CALM;R23;Talnik;100;2013;156,00;67,33333333;63,733333330;1,25
CALM;R23;Talnik;100;2015;150,00;67,33333333;63,733333330;1,28
CALM;R23;Talnik;100;2016;169,00;67,33333333;63,733333330;1,60
CALM;R23;Talnik;100;2017;155,00;67,33333333;63,733333330;1,28
CALM;R24 A;Kashin Island;100;2010;58,00;68,24334700;53,852751000;0,88
CALM;R24 A;Kashin Island;100;2011;64,00;68,24334700;53,852751000;1,08
CALM;R24 A;Kashin Island;100;2012;88,00;68,24334700;53,852751000;1,33
CALM;R24 A;Kashin Island;100;2013;87,00;68,24334700;53,852751000;1,30
CALM;R24 A;Kashin Island;100;2014;65,00;68,24334700;53,852751000;1,08
CALM;R24 A;Kashin Island;100;2015;80,00;68,24334700;53,852751000;1,38
CALM;R24 A;Kashin Island;100;2016;109,00;68,24334700;53,852751000;1,68
CALM;R24 A;Kashin Island;100;2017;76,00;68,24334700;53,852751000;1,15
CALM;R24;Bolvansky;100;1999;89,00;68,30000000;54,500000000;0,58
CALM;R24;Bolvansky;100;2000;106,00;68,30000000;54,500000000;0,80
CALM;R24;Bolvansky;100;2001;106,00;68,30000000;54,500000000;0,88
CALM;R24;Bolvansky;100;2002;104,00;68,30000000;54,500000000;0,62
CALM;R24;Bolvansky;100;2003;113,00;68,30000000;54,500000000;0,96
CALM;R24;Bolvansky;100;2004;120,00;68,30000000;54,500000000;1,12
CALM;R24;Bolvansky;100;2005;115,00;68,30000000;54,500000000;1,26
CALM;R24;Bolvansky;100;2006;114,00;68,30000000;54,500000000;1,34
CALM;R24;Bolvansky;100;2007;125,00;68,30000000;54,500000000;0,90
CALM;R24;Bolvansky;100;2008;124,00;68,30000000;54,500000000;1,03
CALM;R24;Bolvansky;100;2009;112,00;68,30000000;54,500000000;1,08
CALM;R24;Bolvansky;100;2010;104,00;68,30000000;54,500000000;0,83
CALM;R24;Bolvansky;100;2011;107,00;68,30000000;54,500000000;1,03
CALM;R24;Bolvansky;100;2012;135,00;68,30000000;54,500000000;1,17
CALM;R24;Bolvansky;100;2013;117,00;68,30000000;54,500000000;1,23
CALM;R24;Bolvansky;100;2014;102,00;68,30000000;54,500000000;0,90
CALM;R24;Bolvansky;100;2015;110,00;68,30000000;54,500000000;1,23
CALM;R24;Bolvansky;100;2016;111,00;68,30000000;54,500000000;1,53
CALM;R24;Bolvansky;100;2017;88,00;68,30000000;54,500000000;1,03
CALM;R25;Jakutskoe Lake;100;1999;23,00;69,85158184;159,476218900;0,16
CALM;R25;Jakutskoe Lake;100;2000;37,00;69,85158184;159,476218900;0,19
CALM;R25;Jakutskoe Lake;100;2001;38,00;69,85158184;159,476218900;0,26
CALM;R25;Jakutskoe Lake;100;2005;55,00;69,85158184;159,476218900;0,36
CALM;R25;Jakutskoe Lake;100;2006;45,00;69,85158184;159,476218900;0,21
CALM;R25;Jakutskoe Lake;100;2007;65,00;69,85158184;159,476218900;0,44
CALM;R25;Jakutskoe Lake;100;2008;43,00;69,85158184;159,476218900;0,30
CALM;R25;Jakutskoe Lake;100;2009;42,00;69,85158184;159,476218900;0,26
CALM;R25;Jakutskoe Lake;100;2010;65,00;69,85158184;159,476218900;0,37
CALM;R25;Jakutskoe Lake;100;2011;60,00;69,85158184;159,476218900;0,30
CALM;R25;Jakutskoe Lake;100;2012;41,00;69,85158184;159,476218900;0,27
CALM;R25;Jakutskoe Lake;100;2013;41,00;69,85158184;159,476218900;0,21
CALM;R25;Jakutskoe Lake;100;2015;39,00;69,85158184;159,476218900;0,27
CALM;R25;Jakutskoe Lake;100;2016;42,00;69,85158184;159,476218900;0,37
CALM;R25;Jakutskoe Lake;100;2017;43,00;69,85158184;159,476218900;0,37
CALM;R27;Lavrentia;100;2000;59,00;65,60000000;-171,050000000;0,37
CALM;R27;Lavrentia;100;2001;60,00;65,60000000;-171,050000000;0,38
CALM;R27;Lavrentia;100;2002;62,00;65,60000000;-171,050000000;0,45
CALM;R27;Lavrentia;100;2003;64,00;65,60000000;-171,050000000;0,50
CALM;R27;Lavrentia;100;2004;65,00;65,60000000;-171,050000000;0,60
CALM;R27;Lavrentia;100;2005;67,00;65,60000000;-171,050000000;0,65
CALM;R27;Lavrentia;100;2006;59,00;65,60000000;-171,050000000;0,57
CALM;R27;Lavrentia;100;2007;74,00;65,60000000;-171,050000000;0,72
CALM;R27;Lavrentia;100;2008;61,00;65,60000000;-171,050000000;0,47
CALM;R27;Lavrentia;100;2009;64,00;65,60000000;-171,050000000;0,45
CALM;R27;Lavrentia;100;2010;74,00;65,60000000;-171,050000000;0,57
CALM;R27;Lavrentia;100;2011;65,00;65,60000000;-171,050000000;0,60
CALM;R27;Lavrentia;100;2012;67,00;65,60000000;-171,050000000;0,48
CALM;R27;Lavrentia;100;2013;69,00;65,60000000;-171,050000000;0,45
CALM;R27;Lavrentia;100;2014;70,00;65,60000000;-171,050000000;0,55
CALM;R27;Lavrentia;100;2015;72,00;65,60000000;-171,050000000;0,60
CALM;R27;Lavrentia;100;2016;67,00;65,60000000;-171,050000000;0,72
CALM;R27;Lavrentia;100;2017;67,00;65,60000000;-171,050000000;0,62
CALM;R28;Svjatoy Nos cape (East Siberian sea);100;2001;38,00;72,87350000;141,010166700;NA
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2001;27,00;71,78550000;129,419166700;0,17
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2003;35,00;71,78550000;129,419166700;0,20
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2004;25,00;71,78550000;129,419166700;0,11
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2005;33,00;71,78550000;129,419166700;0,17
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2006;35,00;71,78550000;129,419166700;0,16
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2007;44,00;71,78550000;129,419166700;0,27
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2008;38,00;71,78550000;129,419166700;0,30
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2009;28,00;71,78550000;129,419166700;0,24
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2010;38,00;71,78550000;129,419166700;0,40
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2011;39,00;71,78550000;129,419166700;0,36
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2012;33,00;71,78550000;129,419166700;0,39
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2013;26,00;71,78550000;129,419166700;0,30
CALM;R29 A;Bykovsky (Lena delta) (edoma);100;2014;35,00;71,78550000;129,419166700;0,40
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2004;26,00;71,78550000;71,419166670;0,36
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2005;33,00;71,78550000;71,419166670;0,43
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2006;32,00;71,78550000;71,419166670;0,39
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2007;44,00;71,78550000;71,419166670;0,36
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2008;37,00;71,78550000;71,419166670;0,43
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2009;25,00;71,78550000;71,419166670;0,43
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2010;28,00;71,78550000;71,419166670;0,27
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2011;35,00;71,78550000;71,419166670;0,43
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2012;30,00;71,78550000;71,419166670;0,53
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2013;24,00;71,78550000;71,419166670;0,51
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2014;33,00;71,78550000;71,419166670;0,30
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2015;30,00;71,78550000;71,419166670;0,47
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2016;30,00;71,78550000;71,419166670;0,73
CALM;R29 B;Bykovsky (Lena delta) (alas);100;2017;26,00;71,78550000;71,419166670;0,47
CALM;R29 C;Bykovsky (Lena delta) (edoma new);100;2015;34,00;71,78550000;129,419166700;0,33
CALM;R29 C;Bykovsky (Lena delta) (edoma new);100;2016;29,00;71,78550000;129,419166700;0,27
CALM;R29 C;Bykovsky (Lena delta) (edoma new);100;2017;30,00;71,78550000;129,419166700;0,33
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;1997;63,00;67,58333333;64,183333330;0,70
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;1998;65,00;67,58333333;64,183333330;0,78
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;1999;64,00;67,58333333;64,183333330;0,60
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2000;69,00;67,58333333;64,183333330;0,88
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2001;73,00;67,58333333;64,183333330;1,12
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2002;76,00;67,58333333;64,183333330;0,76
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2003;77,00;67,58333333;64,183333330;0,83
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2004;78,00;67,58333333;64,183333330;0,80
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2005;81,00;67,58333333;64,183333330;0,95
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2006;84,00;67,58333333;64,183333330;0,88
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2007;89,00;67,58333333;64,183333330;0,92
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2008;87,00;67,58333333;64,183333330;0,98
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2009;86,00;67,58333333;64,183333330;0,80
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2010;89,00;67,58333333;64,183333330;0,63
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2011;88,00;67,58333333;64,183333330;0,80
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2012;91,00;67,58333333;64,183333330;1,00
CALM;R2;"Ayach-Yakha; Vorkuta";100/T;2013;93,00;67,58333333;64,183333330;0,90
