Source;Code;Name;Method;year;Depth;Latitude;Longitude;ALT_Permafrost_cci;;;;;;;
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2012;95;67,47791;76,69529;1;;;;;;;
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2013;92;67,47791;76,69529;0,92;;;;;;;
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2014;84;67,47791;76,69529;0,88;;;;;;;
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2015;93;67,47791;76,69529;0,98;;;;;;;
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2016;96;67,47791;76,69529;1,2;;;;;;;
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2017;93;67,47791;76,69529;0,8;;;;;;;
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2018;101;67,47791;76,69529;;;;;;;;
CALM;R50b;Urengoy Gas Field GP15;100/T/B10;2019;102;67,47791;76,69529;;;;;;;;
CALM;R51;Samoylov;150;2005;50;72,369775;126,480632;0,41;;;;;;;
CALM;R51;Samoylov;150;2006;46;72,369775;126,480632;0,41;;;;;;;
CALM;R51;Samoylov;150;2007;52;72,369775;126,480632;0,51;;;;;;;
CALM;R51;Samoylov;150;2008;54;72,369775;126,480632;0,51;;;;;;;
CALM;R51;Samoylov;150;2009;42;72,369775;126,480632;0,43;;;;;;;
CALM;R51;Samoylov;150;2010;56;72,369775;126,480632;0,57;;;;;;;
CALM;R51;Samoylov;150;2011;57;72,369775;126,480632;0,57;;;;;;;
CALM;R51;Samoylov;150;2012;55;72,369775;126,480632;0,57;;;;;;;
CALM;R51;Samoylov;150;2013;46;72,369775;126,480632;0,49;;;;;;;
CALM;R51;Samoylov;150;2014;51;72,369775;126,480632;0,57;;;;;;;
CALM;R51;Samoylov;150;2015;53;72,369775;126,480632;0,46;;;;;;;
CALM;R51;Samoylov;150;2016;45;72,369775;126,480632;0,5;;;;;;;
CALM;R51;Samoylov;150;2017;46;72,369775;126,480632;0,43;;;;;;;
CALM;R51;Samoylov;150;2018;54;72,369775;126,480632;;;;;;;;
CALM;R51;Samoylov;150;2019;51;72,369775;126,480632;;;;;;;;
CALM;R52;Seida;100;2012;48;67,06555556;62,92508333;1,03;;;;;;;
CALM;R52;Seida;100;2013;52;67,06555556;62,92508333;1,03;;;;;;;
CALM;R52;Seida;100;2014;53;67,06555556;62,92508333;0,77;;;;;;;
CALM;R52;Seida;100;2015;56;67,06555556;62,92508333;0,9;;;;;;;
CALM;R52;Seida;100;2016;60;67,06555556;62,92508333;1,23;;;;;;;
CALM;R52;Seida;100;2017;53;67,06555556;62,92508333;1,07;;;;;;;
CALM;R52;Seida;100;2018;54;67,06555556;62,92508333;;;;;;;;
CALM;R52;Seida;100;2019;54;67,06555556;62,92508333;;;;;;;;
CALM;R53;"Harp; Polar Urals";100;2016;99;66,723483;66,080488;1,78;;;;;;;
CALM;R53;"Harp; Polar Urals";100;2017;94;66,723483;66,080488;1;;;;;;;
CALM;R53;"Harp; Polar Urals";100;2018;100;66,723483;66,080488;;;;;;;;
CALM;R53;"Harp; Polar Urals";100;2019;111;66,723483;66,080488;;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;1997;81;70,28333333;68,9;0,39;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;1998;93;70,28333333;68,9;0,41;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;1999;87;70,28333333;68,9;0,33;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2000;92;70,28333333;68,9;0,46;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2001;92;70,28333333;68,9;0,5;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2002;92;70,28333333;68,9;0,39;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2004;94;70,28333333;68,9;0,5;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2005;97;70,28333333;68,9;0,57;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2006;94;70,28333333;68,9;0,53;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2007;92;70,28333333;68,9;0,51;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2008;93;70,28333333;68,9;0,54;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2009;76;70,28333333;68,9;0,56;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2010;87;70,28333333;68,9;0,36;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2011;87;70,28333333;68,9;0,54;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2012;102;70,28333333;68,9;0,64;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2013;103;70,28333333;68,9;0,63;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2014;93;70,28333333;68,9;0,43;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2015;102;70,28333333;68,9;0,61;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2016;114;70,28333333;68,9;0,89;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2017;102;70,28333333;68,9;0,69;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2018;94;70,28333333;68,9;;;;;;;;
CALM;R5;"Vaskiny Dachy; Yamal Peninsula";100/T/B10;2019;94;70,28333333;68,9;;;;;;;;
CALM;R8;"Tiksi (Game); Lena Delta";1000/T;1997;40;71,58333333;128,7833333;0,36;;;;;;;
CALM;R8;"Tiksi (Game); Lena Delta";1000/T;1998;40;71,58333333;128,7833333;0,27;;;;;;;
CALM;R8;"Tiksi (Game); Lena Delta";1000/T;1999;42;71,58333333;128,7833333;0,37;;;;;;;
CALM;R8;"Tiksi (Game); Lena Delta";1000/T;2000;47;71,58333333;128,7833333;0,27;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;1997;50;64,78333333;176,9666667;1,15;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;1998;38;64,78333333;176,9666667;1,07;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;1999;39;64,78333333;176,9666667;0,88;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2000;42;64,78333333;176,9666667;0,68;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2001;44;64,78333333;176,9666667;0,75;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2002;46;64,78333333;176,9666667;1,03;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2003;50;64,78333333;176,9666667;1,17;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2004;57;64,78333333;176,9666667;1,5;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2005;57;64,78333333;176,9666667;0,82;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2006;53;64,78333333;176,9666667;0,75;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2007;59;64,78333333;176,9666667;1,17;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2008;52;64,78333333;176,9666667;1,03;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2009;52;64,78333333;176,9666667;0,82;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2010;52;64,78333333;176,9666667;1,35;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2011;51;64,78333333;176,9666667;1,48;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2012;53;64,78333333;176,9666667;0,72;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2013;52;64,78333333;176,9666667;0,93;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2014;59;64,78333333;176,9666667;1,6;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2015;55;64,78333333;176,9666667;0,98;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2016;60;64,78333333;176,9666667;0,98;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2017;55;64,78333333;176,9666667;0,96;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2018;51;64,78333333;176,9666667;;;;;;;;
CALM;R9;"Cape Rogozhny; Chukotka";100/T;2019;60;64,78333333;176,9666667;;;;;;;;
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;1997;97;78,05;13,61666667;0,39;;;;;;;
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;1998;109;78,05;13,61666667;0,5;;;;;;;
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;1999;99;78,05;13,61666667;0,49;;;;;;;
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2000;104;78,05;13,61666667;0,4;;;;;;;
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2001;95;78,05;13,61666667;0,54;;;;;;;
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2002;96;78,05;13,61666667;0,54;;;;;;;
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2004;93;78,05;13,61666667;0,5;;;;;;;
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2008;89;78,05;13,61666667;0,7;;;;;;;
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2009;89;78,05;13,61666667;0,73;;;;;;;
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2010;89;78,05;13,61666667;0,73;;;;;;;
CALM;S1;"Kapp Linne; Svalbard";100/T/B7;2011;91;78,05;13,61666667;0,86;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;1997;65;68,8327062;18,826106;0,9;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;1998;72;68,8327062;18,826106;0,8;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;1999;62;68,8327062;18,826106;0,65;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2000;73;68,8327062;18,826106;0,9;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2001;75;68,8327062;18,826106;0,8;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2002;81;68,8327062;18,826106;1,05;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2003;77;68,8327062;18,826106;0,75;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2004;75;68,8327062;18,826106;0,85;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2005;67;68,8327062;18,826106;1,05;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2006;72;68,8327062;18,826106;1;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2007;73;68,8327062;18,826106;0,85;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2008;71;68,8327062;18,826106;0,8;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2009;69;68,8327062;18,826106;0,9;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2010;69;68,8327062;18,826106;0,7;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2011;69;68,8327062;18,826106;1,05;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2012;67;68,8327062;18,826106;0,75;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2013;74;68,8327062;18,826106;1;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2014;84;68,8327062;18,826106;1,15;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2015;88;68,8327062;18,826106;1,1;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2016;91;68,8327062;18,826106;1,3;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2017;95;68,8327062;18,826106;;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2018;95;68,8327062;18,826106;;;;;;;;
CALM;S2;"Abisko area; Sweden";100/T;2019;94;68,8327062;18,826106;;;;;;;;
CALM;U10;Lupine Hill;100;1997;40;69,12883;-148,5928;0,57;;;;;;;
CALM;U10;Lupine Hill;100;1999;48;69,12883;-148,5928;0,61;;;;;;;
CALM;U10;Lupine Hill;100;2000;41;69,12883;-148,5928;0,47;;;;;;;
CALM;U10;Lupine Hill;100;2001;41;69,12883;-148,5928;0,49;;;;;;;
CALM;U10;Lupine Hill;100;2002;41;69,12883;-148,5928;0,43;;;;;;;
CALM;U10;Lupine Hill;100;2003;46;69,12883;-148,5928;0,43;;;;;;;
CALM;U10;Lupine Hill;100;2004;42;69,12883;-148,5928;0,63;;;;;;;
CALM;U10;Lupine Hill;100;2005;41;69,12883;-148,5928;0,51;;;;;;;
CALM;U10;Lupine Hill;100;2006;46;69,12883;-148,5928;0,5;;;;;;;
CALM;U10;Lupine Hill;100;2007;36;69,12883;-148,5928;0,66;;;;;;;
CALM;U10;Lupine Hill;100;2008;48;69,12883;-148,5928;0,47;;;;;;;
CALM;U10;Lupine Hill;100;2009;51;69,12883;-148,5928;0,53;;;;;;;
CALM;U10;Lupine Hill;100;2010;54;69,12883;-148,5928;0,63;;;;;;;
CALM;U10;Lupine Hill;100;2011;57;69,12883;-148,5928;0,63;;;;;;;
CALM;U10;Lupine Hill;100;2012;49;69,12883;-148,5928;0,64;;;;;;;
CALM;U10;Lupine Hill;100;2013;54;69,12883;-148,5928;0,6;;;;;;;
CALM;U10;Lupine Hill;100;2014;51;69,12883;-148,5928;0,6;;;;;;;
CALM;U10;Lupine Hill;100;2015;50;69,12883;-148,5928;0,67;;;;;;;
CALM;U10;Lupine Hill;100;2016;49;69,12883;-148,5928;0,67;;;;;;;
CALM;U10;Lupine Hill;100;2017;52;69,12883;-148,5928;0,66;;;;;;;
CALM;U10;Lupine Hill;100;2018;52;69,12883;-148,5928;;;;;;;;
CALM;U10;Lupine Hill;100;2019;53;69,12883;-148,5928;;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;1997;50;68,5;-149,5;0,5;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;1998;56;68,5;-149,5;0,54;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;1999;50;68,5;-149,5;0,54;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2000;44;68,5;-149,5;0,4;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2001;46;68,5;-149,5;0,43;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2002;39;68,5;-149,5;0,36;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2003;47;68,5;-149,5;0,4;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2004;48;68,5;-149,5;0,6;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2005;55;68,5;-149,5;0,56;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2006;48;68,5;-149,5;0,41;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2007;47;68,5;-149,5;0,6;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2008;52;68,5;-149,5;0,41;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2009;58;68,5;-149,5;0,49;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2010;63;68,5;-149,5;0,61;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2011;59;68,5;-149,5;0,56;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2012;55;68,5;-149,5;0,56;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2013;55;68,5;-149,5;0,54;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2014;50;68,5;-149,5;0,51;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2015;59;68,5;-149,5;0,57;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2016;64;68,5;-149,5;0,59;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2017;60;68,5;-149,5;0,6;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2018;55;68,5;-149,5;;;;;;;;
CALM;U11 A;Imnavait Creek  1 km grid;1000/T;2019;58;68,5;-149,5;;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;1997;56;68,611;-149,3145;0,51;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;1998;54;68,611;-149,3145;0,57;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;1999;53;68,611;-149,3145;0,54;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2000;45;68,611;-149,3145;0,4;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2001;49;68,611;-149,3145;0,41;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2002;39;68,611;-149,3145;0,34;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2003;46;68,611;-149,3145;0,36;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2004;51;68,611;-149,3145;0,6;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2005;44;68,611;-149,3145;0,54;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2006;49;68,611;-149,3145;0,41;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2007;45;68,611;-149,3145;0,6;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2008;54;68,611;-149,3145;0,41;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2009;58;68,611;-149,3145;0,46;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2010;64;68,611;-149,3145;0,57;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2011;56;68,611;-149,3145;0,57;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2012;51;68,611;-149,3145;0,57;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2013;60;68,611;-149,3145;0,54;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2014;55;68,611;-149,3145;0,53;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2015;55;68,611;-149,3145;0,56;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2016;63;68,611;-149,3145;0,57;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2017;57;68,611;-149,3145;0,63;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2018;62;68,611;-149,3145;;;;;;;;
CALM;U11 B;Imnavait Creek WET;100;2019;60;68,611;-149,3145;;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;1997;47;68,611;-149,30933;0,51;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;1998;46;68,611;-149,30933;0,57;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;1999;47;68,611;-149,30933;0,54;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2000;37;68,611;-149,30933;0,4;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2001;43;68,611;-149,30933;0,41;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2002;30;68,611;-149,30933;0,34;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2003;40;68,611;-149,30933;0,36;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2004;42;68,611;-149,30933;0,6;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2005;39;68,611;-149,30933;0,54;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2006;38;68,611;-149,30933;0,41;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2007;41;68,611;-149,30933;0,6;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2008;45;68,611;-149,30933;0,41;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2009;47;68,611;-149,30933;0,46;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2010;55;68,611;-149,30933;0,57;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2011;47;68,611;-149,30933;0,57;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2012;50;68,611;-149,30933;0,57;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2013;53;68,611;-149,30933;0,54;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2014;46;68,611;-149,30933;0,53;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2015;54;68,611;-149,30933;0,56;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2016;49;68,611;-149,30933;0,57;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2017;53;68,611;-149,30933;0,63;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2018;47;68,611;-149,30933;;;;;;;;
CALM;U11 C;Imnavait Creek MAT;100;2019;52;68,611;-149,30933;;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;1997;49;68,61666667;-149,6;0,53;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;1998;54;68,61666667;-149,6;0,63;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;1999;48;68,61666667;-149,6;0,59;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2000;44;68,61666667;-149,6;0,41;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2001;46;68,61666667;-149,6;0,44;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2002;37;68,61666667;-149,6;0,39;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2003;41;68,61666667;-149,6;0,4;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2004;40;68,61666667;-149,6;0,63;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2005;51;68,61666667;-149,6;0,57;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2006;48;68,61666667;-149,6;0,44;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2007;51;68,61666667;-149,6;0,64;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2008;50;68,61666667;-149,6;0,44;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2009;55;68,61666667;-149,6;0,5;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2010;61;68,61666667;-149,6;0,63;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2011;55;68,61666667;-149,6;0,59;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2012;50;68,61666667;-149,6;0,61;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2013;51;68,61666667;-149,6;0,57;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2014;50;68,61666667;-149,6;0,54;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2015;51;68,61666667;-149,6;0,63;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2016;53;68,61666667;-149,6;0,61;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2017;56;68,61666667;-149,6;0,67;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2018;50;68,61666667;-149,6;;;;;;;;
CALM;U12 A;Toolik 1 km grid;1000/T;2019;56;68,61666667;-149,6;;;;;;;;
CALM;U12 B;Toolik MAT;100;1997;45;68,624;-149,61817;0,53;;;;;;;
CALM;U12 B;Toolik MAT;100;1998;51;68,624;-149,61817;0,63;;;;;;;
CALM;U12 B;Toolik MAT;100;1999;52;68,624;-149,61817;0,59;;;;;;;
CALM;U12 B;Toolik MAT;100;2000;41;68,624;-149,61817;0,41;;;;;;;
CALM;U12 B;Toolik MAT;100;2001;45;68,624;-149,61817;0,44;;;;;;;
CALM;U12 B;Toolik MAT;100;2002;33;68,624;-149,61817;0,39;;;;;;;
CALM;U12 B;Toolik MAT;100;2003;37;68,624;-149,61817;0,4;;;;;;;
CALM;U12 B;Toolik MAT;100;2004;45;68,624;-149,61817;0,63;;;;;;;
CALM;U12 B;Toolik MAT;100;2005;44;68,624;-149,61817;0,57;;;;;;;
CALM;U12 B;Toolik MAT;100;2006;41;68,624;-149,61817;0,44;;;;;;;
CALM;U12 B;Toolik MAT;100;2007;38;68,624;-149,61817;0,64;;;;;;;
CALM;U12 B;Toolik MAT;100;2008;44;68,624;-149,61817;0,44;;;;;;;
CALM;U12 B;Toolik MAT;100;2009;47;68,624;-149,61817;0,5;;;;;;;
CALM;U12 B;Toolik MAT;100;2010;53;68,624;-149,61817;0,63;;;;;;;
CALM;U12 B;Toolik MAT;100;2011;47;68,624;-149,61817;0,59;;;;;;;
CALM;U12 B;Toolik MAT;100;2012;48;68,624;-149,61817;0,61;;;;;;;
CALM;U12 B;Toolik MAT;100;2013;51;68,624;-149,61817;0,57;;;;;;;
CALM;U12 B;Toolik MAT;100;2014;45;68,624;-149,61817;0,54;;;;;;;
CALM;U12 B;Toolik MAT;100;2015;50;68,624;-149,61817;0,63;;;;;;;
CALM;U12 B;Toolik MAT;100;2016;45;68,624;-149,61817;0,61;;;;;;;
CALM;U12 B;Toolik MAT;100;2017;50;68,624;-149,61817;0,67;;;;;;;
CALM;U12 B;Toolik MAT;100;2018;52;68,624;-149,61817;;;;;;;;
CALM;U12 B;Toolik MAT;100;2019;51;68,624;-149,61817;;;;;;;;
CALM;U13;Toolik LTER;P/T;1997;46;68,61666667;-149,6;0,53;;;;;;;
CALM;U13;Toolik LTER;P/T;1998;44;68,61666667;-149,6;0,63;;;;;;;
CALM;U13;Toolik LTER;P/T;1999;45;68,61666667;-149,6;0,59;;;;;;;
CALM;U13;Toolik LTER;P/T;2000;38;68,61666667;-149,6;0,41;;;;;;;
CALM;U13;Toolik LTER;P/T;2001;32;68,61666667;-149,6;0,44;;;;;;;
CALM;U13;Toolik LTER;P/T;2002;33;68,61666667;-149,6;0,39;;;;;;;
CALM;U13;Toolik LTER;P/T;2003;40;68,61666667;-149,6;0,4;;;;;;;
CALM;U13;Toolik LTER;P/T;2004;40;68,61666667;-149,6;0,63;;;;;;;
CALM;U13;Toolik LTER;P/T;2005;37;68,61666667;-149,6;0,57;;;;;;;
CALM;U13;Toolik LTER;P/T;2006;39;68,61666667;-149,6;0,44;;;;;;;
CALM;U13;Toolik LTER;P/T;2007;41;68,61666667;-149,6;0,64;;;;;;;
CALM;U13;Toolik LTER;P/T;2008;35;68,61666667;-149,6;0,44;;;;;;;
CALM;U13;Toolik LTER;P/T;2009;51;68,61666667;-149,6;0,5;;;;;;;
CALM;U13;Toolik LTER;P/T;2010;45;68,61666667;-149,6;0,63;;;;;;;
CALM;U13;Toolik LTER;P/T;2011;43;68,61666667;-149,6;0,59;;;;;;;
CALM;U13;Toolik LTER;P/T;2012;38;68,61666667;-149,6;0,61;;;;;;;
CALM;U13;Toolik LTER;P/T;2013;43;68,61666667;-149,6;;;;;;;;
CALM;U13;Toolik LTER;P/T;2014;40;68,61666667;-149,6;;;;;;;;
CALM;U13;Toolik LTER;P/T;2015;46;68,61666667;-149,6;;;;;;;;
CALM;U13;Toolik LTER;P/T;2016;45;68,61666667;-149,6;;;;;;;;
CALM;U13;Toolik LTER;P/T;2017;46;68,61666667;-149,6;;;;;;;;
CALM;U13;Toolik LTER;P/T;2018;43;68,61666667;-149,6;;;;;;;;
CALM;U14;Galbraith Lake;100/T/B75;1997;59;68,48333333;-149,5;0,5;;;;;;;
CALM;U14;Galbraith Lake;100/T/B75;1998;60;68,48333333;-149,5;0,54;;;;;;;
CALM;U14;Galbraith Lake;100/T/B75;1999;56;68,48333333;-149,5;0,53;;;;;;;
